source,campaign,influencer_id,user_id,product,date,orders,revenue
Instagram,Winter Bulk,79,3ef9737f-609e-4bd6-83cf-f83cc6bfa2f9,Protein Powder,2025-04-19,3,5382
Instagram,Summer Fit,79,3f6cace6-23b4-4411-ac4f-51de2a7bf123,Multivitamins,2025-07-19,3,14598
Instagram,Summer Fit,79,2a08a194-2a17-4f1d-a97b-396a615a416a,Energy Bar,2025-04-02,2,3384
Instagram,Winter Bulk,79,07a202e7-c761-4a69-ae13-b19edc56c8f7,Creatine,2025-01-19,2,7736
Instagram,Wellness Week,79,13b01793-957a-41f9-a983-ca32f8432b0d,Multivitamins,2025-03-06,3,8226
Instagram,Wellness Week,79,3b5a008e-4d42-4010-8b63-a68af80af1fe,Protein Powder,2025-03-22,1,1577
Instagram,Wellness Week,79,40f507a7-45c7-4fba-aa5f-c2a273ae3301,Omega 3,2025-06-10,3,8058
Instagram,Summer Fit,79,bdca113d-0a1b-4b29-83ed-b483b69db319,Energy Bar,2025-02-02,1,2391
Instagram,Wellness Week,79,66b62f56-e512-4ba2-afa9-a08446f041ba,Omega 3,2025-06-16,1,4404
Twitter,Wellness Week,80,4278f55e-5a58-461b-a2bd-3dad367dc6b0,Creatine,2025-04-18,3,10689
Twitter,Wellness Week,80,14b456ae-4bed-48f2-9be5-0ee2d5742578,Multivitamins,2025-07-02,2,8762
Twitter,Summer Fit,80,e7de9128-c92c-4f8b-816a-6144ccb25e8c,Creatine,2025-04-23,1,2353
Twitter,Festival Boost,80,c85d49f0-4d3b-4511-b654-788506bce811,Multivitamins,2025-04-09,1,2710
Twitter,Wellness Week,80,3b102586-c852-4c01-89de-e7b06d172572,Protein Powder,2025-05-21,3,6483
Twitter,Festival Boost,80,de8d2b08-29f4-4066-b90d-baba1b9b8be6,Energy Bar,2025-06-06,1,4098
Twitter,Festival Boost,80,33fc78cd-93aa-4eb1-8e81-7b7bbaf0fc7b,Creatine,2025-07-03,2,5042
Twitter,Winter Bulk,80,59fe270a-71a1-4297-b4e2-6c14e0e8ea6e,Creatine,2025-02-26,1,3616
Twitter,Summer Fit,80,1df3346c-d953-43e6-adad-1634b72a8f2b,Omega 3,2025-05-20,3,14676
Twitter,Festival Boost,80,8b051f53-df8b-4f64-afe3-18cdf61968f4,Protein Powder,2025-04-19,1,4199
Twitter,Festival Boost,80,36969be7-6713-4bd2-a0e7-30d86eef0395,Protein Powder,2025-07-06,1,4749
Twitter,Summer Fit,80,dce6098e-699a-48f3-8bce-501e50002c18,Multivitamins,2025-07-20,3,11019
Twitter,Festival Boost,80,4a057bf0-d7d5-41ef-8eaf-db69a1d43f64,Energy Bar,2025-04-08,2,8200
Twitter,Wellness Week,80,151efa1c-3fba-4ae4-ab73-a1cd88ba97e9,Creatine,2025-06-03,2,8558
Twitter,Wellness Week,80,36f34bc3-6add-42ee-b3c8-1e7114712f2f,Creatine,2025-07-08,2,1892
Twitter,Summer Fit,80,98be384a-d2c7-4998-9c68-344aa09f12a0,Omega 3,2025-01-29,3,12600
Twitter,Wellness Week,80,21c7c120-7a34-43f4-8c09-83e56a3a9bfc,Creatine,2025-05-12,1,1972
Twitter,Festival Boost,80,5921320d-61f4-4cbb-9d50-a52c9fb634c3,Protein Powder,2025-04-13,2,6298
Twitter,Wellness Week,80,c367c9ab-8a31-41a8-9c12-79643b9c8874,Creatine,2025-06-05,1,4216
Twitter,Winter Bulk,80,f8dd32cc-32c3-447e-8d3c-3d861e1078c0,Multivitamins,2025-05-23,1,2548
Instagram,Festival Boost,81,0997657f-fa33-4e0c-b794-173d627fc6c3,Energy Bar,2025-04-03,1,1435
Instagram,Festival Boost,81,1a0a7f21-ccb5-4e24-803b-b7cd7433ac2e,Omega 3,2025-07-17,1,4791
Instagram,Festival Boost,81,3a8fb66f-54b0-4c03-9b28-e4bc2ff732f4,Omega 3,2025-03-16,3,5427
Instagram,Wellness Week,81,c67294a2-b518-437a-a5ff-4625169192be,Energy Bar,2025-05-12,2,1718
Instagram,Wellness Week,81,84340729-e600-45e0-89ee-6273fa0ce301,Multivitamins,2025-03-24,3,5187
Instagram,Festival Boost,81,330952c6-69d6-4fcb-bc5c-6cb4c30431ee,Energy Bar,2025-03-04,1,920
Instagram,Winter Bulk,81,ab7b0a07-e4ed-4157-8433-3776e841e09f,Multivitamins,2025-03-22,2,8310
Instagram,Wellness Week,81,f5a7185a-6359-4933-94fc-894439d7d837,Protein Powder,2025-05-05,1,1577
Twitter,Festival Boost,82,9dda9daa-1a06-4eb6-9a63-f60db41aa654,Creatine,2025-05-01,1,4257
Twitter,Festival Boost,82,c214db2a-53ec-4369-b365-357970ce5eea,Multivitamins,2025-01-31,3,1641
Twitter,Festival Boost,82,5e9f2942-4dae-4d2d-9f0a-182a490a7246,Creatine,2025-04-12,1,4397
Twitter,Summer Fit,82,3e3899f2-83aa-45df-8faa-e7548f611236,Multivitamins,2025-03-25,2,2300
Twitter,Wellness Week,82,927e5519-085d-47e8-8f9f-523bf60cb7fd,Protein Powder,2025-07-03,3,8334
Twitter,Summer Fit,82,892a8e65-f9dd-4e53-a341-fa0902ba3ac0,Energy Bar,2025-03-28,1,1714
Twitter,Summer Fit,82,236e3eeb-3e24-4353-816a-55d724f0255f,Omega 3,2025-05-08,1,1690
Twitter,Winter Bulk,82,900e7c32-49ce-414e-a31e-2d01825160f2,Protein Powder,2025-07-12,3,8832
Twitter,Festival Boost,82,4381258e-973d-4689-bc92-ab6ebc2488a1,Multivitamins,2025-06-15,1,1392
Twitter,Wellness Week,82,76d88e2a-33ee-4f59-84ef-27d2e5cd870e,Creatine,2025-06-02,1,2829
Twitter,Summer Fit,82,5adb8cee-ed64-4be0-a1d7-4b8f00fc0fcf,Protein Powder,2025-04-17,3,10350
Twitter,Winter Bulk,82,bfd0ef27-2a78-4c85-a31a-1fb9b91e7131,Creatine,2025-05-26,2,6288
Twitter,Summer Fit,82,30dd58e3-e110-41c2-9da3-e0780f1a0853,Energy Bar,2025-04-06,1,4000
Instagram,Winter Bulk,83,c6818935-14c1-49d7-9f2e-b649507ba93e,Energy Bar,2025-07-01,1,1499
Instagram,Wellness Week,83,7c311b7b-847d-4f19-b334-773f8a4094ea,Multivitamins,2025-06-02,3,11667
Instagram,Summer Fit,83,b1c22a94-ffaf-45d8-b823-cb50e8c3043f,Omega 3,2025-02-17,3,2928
Instagram,Summer Fit,83,c612002f-ae52-4910-8127-76b3c8a67092,Creatine,2025-02-20,3,14499
Instagram,Festival Boost,83,e0981fc5-4b7e-4757-8d00-25bccf4ff727,Omega 3,2025-02-06,3,8556
Instagram,Winter Bulk,83,92e87877-8e3c-4350-80a1-9a0386cf7042,Multivitamins,2025-01-24,2,5254
Instagram,Festival Boost,83,f1570e9a-e775-4534-8020-c3adf2b0d4a9,Creatine,2025-06-20,3,13698
Instagram,Winter Bulk,83,65ee2f91-dc4c-4b12-9686-dea9a1baa4ae,Multivitamins,2025-02-12,1,2406
Instagram,Summer Fit,83,2becb1a4-7793-4937-9940-c02a3324e486,Creatine,2025-04-23,1,1468
Instagram,Wellness Week,83,97ea444a-66b1-43a5-a7e0-c0415f4a6ad9,Omega 3,2025-04-27,3,4398
Instagram,Summer Fit,83,c63de304-1242-46bf-a87e-752bfe30b2cc,Energy Bar,2025-07-06,2,7782
Instagram,Summer Fit,83,1042840a-b4b0-42e1-84ff-b2ff66fdff85,Multivitamins,2025-04-18,2,4478
Instagram,Winter Bulk,83,4f280d0a-1763-4f86-a577-4a94790c056c,Protein Powder,2025-03-18,3,8421
Instagram,Winter Bulk,83,071ad226-3cfb-48cd-935f-56e421660a9f,Protein Powder,2025-01-27,2,5918
Instagram,Winter Bulk,83,a1ae817b-989d-4696-8377-e8cdc8795010,Creatine,2025-03-31,1,3230
Instagram,Wellness Week,83,4a61eeb1-2b3b-4f58-b38c-ccfd5db4129c,Multivitamins,2025-03-11,3,2214
Instagram,Festival Boost,83,948db52d-e3b5-42ff-af58-11b3e7bb27ac,Creatine,2025-03-12,2,6536
Instagram,Festival Boost,83,86ab0311-d143-4411-b94d-a4bd84f050d1,Multivitamins,2025-06-15,1,1612
Instagram,Winter Bulk,83,0c140027-11fd-4dfd-8cda-b5e666072ccd,Creatine,2025-04-25,3,12819
Instagram,Winter Bulk,83,231e74a9-3d37-4aa2-b727-8ee1827af647,Omega 3,2025-03-23,2,1916
Twitter,Summer Fit,84,e3d6fc64-e62b-4a5e-8e5b-312c4dcb5f3c,Multivitamins,2025-04-12,3,14667
Twitter,Winter Bulk,84,672f6e09-48b6-4c8d-a898-7297ffe086d7,Protein Powder,2025-01-23,3,9651
Twitter,Summer Fit,84,40c8c0ea-426c-4986-a28e-2668a265d6c0,Energy Bar,2025-05-26,1,2797
Twitter,Wellness Week,84,7f54e987-5c1e-4d61-bdb7-5c811d346e72,Omega 3,2025-05-30,2,9752
Twitter,Wellness Week,84,ea76bd40-2d43-4cc4-887a-899c07ff124e,Omega 3,2025-04-14,3,11073
Twitter,Winter Bulk,84,643e3800-3c05-4aec-bfc8-1d0ee2796b05,Protein Powder,2025-02-23,1,3025
Twitter,Summer Fit,84,4c4d691c-636b-487c-8045-1a3a3ee7c568,Creatine,2025-05-26,2,7780
Twitter,Festival Boost,84,864417c4-d0a5-42ba-95a0-f658e5f9cc68,Energy Bar,2025-07-17,1,3544
Twitter,Winter Bulk,84,143866c0-d8a6-4e1c-af54-25a9dd362662,Multivitamins,2025-07-14,1,4801
Twitter,Summer Fit,84,99cfc190-64b4-4bdc-99e4-f450eb9184ca,Multivitamins,2025-05-04,1,3565
Twitter,Summer Fit,84,3c92eb29-3ba6-4671-9b3b-b1087efba42e,Creatine,2025-02-21,1,4135
Twitter,Wellness Week,84,099e301a-a7aa-4229-a5b3-97a7dd876226,Energy Bar,2025-05-31,3,5286
Twitter,Winter Bulk,84,8173c22b-e600-4276-a158-79807da7b2a1,Energy Bar,2025-07-18,2,9578
Twitter,Wellness Week,84,6cf55ca6-a852-4ab6-8227-d8dfb9b325fd,Multivitamins,2025-05-23,1,1304
Twitter,Festival Boost,84,bc875dd6-7515-4e51-892f-40fa740e3237,Creatine,2025-03-07,3,2397
Twitter,Summer Fit,85,74591d9e-45c3-4675-bccc-e1fef4eacf22,Omega 3,2025-04-20,1,3047
Twitter,Festival Boost,85,f355968d-f458-4455-b7c3-179e03c3ad3e,Protein Powder,2025-06-05,1,3230
Twitter,Winter Bulk,85,60aab282-01ea-44d7-b812-64ad36eae5c0,Protein Powder,2025-01-21,1,4764
Twitter,Wellness Week,85,6119e1af-e256-4314-b650-cdfea0836e29,Energy Bar,2025-05-16,3,9171
Twitter,Winter Bulk,85,cc85bb8e-e154-41ad-802a-f0d85aaba4e7,Energy Bar,2025-02-15,1,2077
Twitter,Festival Boost,85,c8dfa6e8-a85c-45a0-9f49-6a33df36145a,Protein Powder,2025-03-21,3,9342
Twitter,Wellness Week,85,2b6108a8-ec5e-4f69-ab54-e48c5dfe58fa,Energy Bar,2025-02-06,2,3446
Twitter,Summer Fit,85,d767879d-0e8e-4ad3-b6ae-8cd7480a9843,Multivitamins,2025-07-07,1,624
Instagram,Winter Bulk,86,a6076329-1d73-413d-8c11-0850b5bccb3b,Multivitamins,2025-04-16,3,9327
Instagram,Wellness Week,86,f3df8398-5587-4cae-8bee-87819cea5b7c,Multivitamins,2025-05-21,3,8460
Instagram,Winter Bulk,86,c10ac2a6-e80a-49c1-b5bc-8f580bf38b7c,Omega 3,2025-04-03,1,3050
Instagram,Wellness Week,86,ecea778f-136e-4a4d-a291-628b9439e38e,Protein Powder,2025-03-07,2,1830
Instagram,Summer Fit,86,a32f832e-d93a-4fe6-b13a-bad6a636d4da,Creatine,2025-02-12,2,1826
Instagram,Festival Boost,86,31cc686d-faf9-48dc-b44a-b722a3e56818,Creatine,2025-02-16,1,1205
Instagram,Winter Bulk,86,5021cc2e-8556-4bdb-88ee-d7886c00172b,Energy Bar,2025-01-29,1,4152
Instagram,Summer Fit,86,2854055c-b545-42d3-8275-826c0839b93d,Creatine,2025-01-24,2,4246
Instagram,Summer Fit,86,746d12be-237f-4ba5-8fc4-30fcc3427219,Creatine,2025-05-03,3,4737
Instagram,Winter Bulk,86,a4ff140c-d835-4a31-b2f2-5a402b4732e3,Creatine,2025-05-27,1,4232
Instagram,Wellness Week,86,cc5c8a39-2549-44bd-a6b6-3a665f9fff70,Multivitamins,2025-07-07,2,4796
Instagram,Winter Bulk,86,64ae85d9-dec3-499e-b06e-cbb1556cca99,Creatine,2025-04-02,3,7839
Instagram,Winter Bulk,86,753293b4-a328-46af-938e-87dc18d918fe,Creatine,2025-06-04,1,3206
Instagram,Summer Fit,86,cf77a3ce-cee8-45da-9ae5-44be967d929c,Creatine,2025-05-14,2,1494
Instagram,Festival Boost,86,dd0723c2-7f89-4682-b1a9-b81d3857a9f9,Creatine,2025-05-22,1,3379
Instagram,Winter Bulk,86,8b2f72cf-3fc4-4a56-96c0-58beea66e48a,Omega 3,2025-01-30,1,2812
Instagram,Festival Boost,87,81a73622-a204-4c6f-a008-224bc55a6a07,Protein Powder,2025-06-18,3,4029
Instagram,Winter Bulk,87,38706f6e-80c6-4fa4-a365-4e614391323c,Omega 3,2025-05-06,2,2162
Instagram,Festival Boost,87,0c5ade6f-4ffd-4e03-895f-686f9afa7627,Multivitamins,2025-01-26,2,7566
Instagram,Wellness Week,87,94f538f0-0bc9-4292-b18c-fe4d415ae2aa,Creatine,2025-06-07,3,7488
Instagram,Winter Bulk,87,32a81b0e-3302-4f2f-b687-e40387dec90a,Multivitamins,2025-04-27,2,2082
Instagram,Festival Boost,87,fb021ad1-2567-4a57-bd00-37eba47e76b0,Omega 3,2025-05-21,3,12093
Instagram,Wellness Week,87,6e549e15-3464-4ae3-9839-4e7d64576263,Multivitamins,2025-02-19,2,9920
Instagram,Festival Boost,87,66f3390b-8265-4764-9569-4ec985fdacc2,Protein Powder,2025-05-26,3,3414
Instagram,Winter Bulk,87,89291c5f-db9a-416d-a995-af97724500d2,Omega 3,2025-04-19,3,12876
Instagram,Winter Bulk,88,0ce16988-ba21-4959-86b5-bdb1b9b94794,Creatine,2025-07-11,2,3886
Instagram,Festival Boost,88,5dd4b75e-e7a3-4845-b4b9-1f00321ae7a9,Energy Bar,2025-04-16,1,1390
Instagram,Summer Fit,88,fc757a9a-9c19-408b-aa18-d686e22fe582,Multivitamins,2025-05-03,2,2006
Instagram,Wellness Week,88,a53443c5-6417-465f-be1f-c97cfbae3dd2,Multivitamins,2025-05-02,1,501
Instagram,Winter Bulk,88,30263973-817b-48e0-9d1b-2191c2438efb,Creatine,2025-06-15,2,9704
Instagram,Wellness Week,88,774ee791-a0fa-4317-a89f-19a9ec1d41fa,Multivitamins,2025-02-11,3,12489
Instagram,Winter Bulk,88,b35ab1f4-53c9-4c31-8c20-de417c02f811,Omega 3,2025-05-24,3,9279
Instagram,Festival Boost,88,f446c6d7-f1a6-4e39-86d3-76dd9d8fa92b,Energy Bar,2025-04-08,3,8982
Twitter,Festival Boost,89,f661dddf-5c70-4598-9e6b-fe1e00c89cd9,Multivitamins,2025-06-04,3,1698
Twitter,Winter Bulk,89,c4501c5a-de31-41dc-b9b3-9ab12b3926d4,Omega 3,2025-04-30,2,2022
Twitter,Winter Bulk,89,c07f6811-0e1b-412b-9c22-3322b3e6c1f9,Protein Powder,2025-06-03,1,506
Twitter,Wellness Week,89,1b434af6-2bbb-4d3f-a44a-979057191a2c,Creatine,2025-06-06,2,1510
Twitter,Winter Bulk,89,707b2dac-4171-4433-b12d-ded85bb52fe4,Creatine,2025-04-30,3,11187
Twitter,Festival Boost,89,ca442c5e-e14a-42c3-b862-c8eb2515d068,Omega 3,2025-02-18,2,7250
Twitter,Festival Boost,89,8960b365-44df-44e5-beaa-b6cb80cd4724,Multivitamins,2025-02-02,1,1920
Twitter,Winter Bulk,90,173c9488-fb15-4b2c-a30c-4e09bb40858b,Creatine,2025-02-18,3,10950
Twitter,Wellness Week,90,66890d38-348a-40cf-8e3e-b3ddb84ce71d,Multivitamins,2025-07-19,1,2863
Twitter,Summer Fit,90,71d68f47-2ff3-4d7f-8b21-de3744d3d317,Multivitamins,2025-06-05,1,1087
Twitter,Festival Boost,90,b17e49b5-d587-4b29-9ced-ee0ec36349c5,Multivitamins,2025-03-01,3,13461
Twitter,Festival Boost,90,39c19abb-1d32-4578-9dfb-8e89301e2cf9,Creatine,2025-05-11,1,1624
Twitter,Wellness Week,90,7ed0a0a6-5a5c-4295-a173-d881d3b41a44,Creatine,2025-06-29,3,11961
Twitter,Festival Boost,90,0a2239ed-9ae3-4878-8402-cf4c6c19a7b6,Creatine,2025-03-14,3,11922
Twitter,Wellness Week,90,4edfc3a3-496f-4478-b127-b48ef76dfc93,Creatine,2025-03-14,2,4698
Twitter,Festival Boost,90,e3e4219e-3ab1-4aa5-b885-ea15cd8d08eb,Multivitamins,2025-05-02,3,1680
Twitter,Winter Bulk,90,705b9706-9060-41b4-9a61-2fff3771fbef,Creatine,2025-05-08,3,13830
Twitter,Summer Fit,90,e46f92cd-f241-4113-bfab-ea65e2b9cc65,Protein Powder,2025-04-20,3,10518
YouTube,Summer Fit,91,70b74b98-5d4e-417e-9137-60beca62f209,Omega 3,2025-05-02,3,10557
YouTube,Wellness Week,91,caab67af-69d9-47b6-a575-b24b885cb6c7,Omega 3,2025-05-29,2,2310
YouTube,Summer Fit,91,87cd5afc-0341-4f03-b6ac-1c57caeb7fd1,Omega 3,2025-02-17,2,8616
YouTube,Wellness Week,91,7ec83ca9-f703-49da-b470-531f05939de2,Creatine,2025-07-09,3,3672
YouTube,Winter Bulk,91,20781f93-a4f1-4816-8e84-10eabf84df73,Omega 3,2025-02-05,3,3417
YouTube,Summer Fit,91,482df7a6-88d3-4c7a-bf32-e21312f62c20,Creatine,2025-05-04,1,3314
YouTube,Festival Boost,91,c6b0db4c-c884-4322-aff6-82cc09c49e22,Omega 3,2025-03-15,2,9398
YouTube,Festival Boost,91,39139c29-416b-4ed2-a333-a276308000ff,Energy Bar,2025-07-08,3,9645
YouTube,Wellness Week,91,944bea44-c421-44f9-b537-598ed9c7b5ec,Protein Powder,2025-02-16,2,5738
YouTube,Winter Bulk,91,c81e864d-6917-40af-bfb7-75546054f7ee,Protein Powder,2025-06-26,3,8970
YouTube,Wellness Week,91,fc11b1c3-e623-457c-9956-461b11b182f7,Omega 3,2025-06-05,3,13128
YouTube,Summer Fit,91,badcb8a2-05f3-45db-8def-ca73da61d213,Energy Bar,2025-05-25,1,2890
YouTube,Wellness Week,91,e6844615-dab1-466e-9b18-48cea91810f6,Omega 3,2025-03-14,2,2350
YouTube,Winter Bulk,91,47146a02-4335-40f3-ac2b-cae56659610c,Multivitamins,2025-04-27,1,2776
YouTube,Winter Bulk,91,14199946-7851-40a2-9936-ab04a932157b,Energy Bar,2025-07-10,3,8403
YouTube,Wellness Week,91,d6da05fc-3473-48b2-b94c-0ca69c352c23,Omega 3,2025-03-02,1,1413
YouTube,Festival Boost,91,766a4853-f0fb-44aa-bdc3-79fa151a3303,Energy Bar,2025-06-26,3,5214
YouTube,Wellness Week,91,4cdcb6cf-0341-4967-b441-bd3008f1c17f,Creatine,2025-04-04,1,2640
YouTube,Summer Fit,91,85fda8ef-2b44-4ad5-a2f4-36d7ff637865,Energy Bar,2025-06-24,1,4820
YouTube,Wellness Week,91,26ff316e-c517-465b-82cc-87a74b3d653a,Creatine,2025-02-05,1,1688
Instagram,Festival Boost,92,141defa6-552f-4c89-8e80-f9f388cba12c,Multivitamins,2025-02-09,2,4898
Instagram,Summer Fit,92,4e7468ce-e102-44ca-96e5-f006525c19aa,Energy Bar,2025-06-01,1,3326
Instagram,Wellness Week,92,0d8a0c92-bad1-49da-8d5d-7955e2b6106a,Creatine,2025-05-02,1,930
Instagram,Winter Bulk,92,e5239006-88d9-4aa9-a19d-25c6a8210153,Creatine,2025-06-14,2,8802
Instagram,Wellness Week,92,ecc803e3-329d-48d4-8203-78f732202e13,Creatine,2025-03-02,3,14586
Instagram,Festival Boost,92,9deca120-59c1-4ba2-acad-fbb879d9ad0a,Energy Bar,2025-05-22,3,11085
Instagram,Festival Boost,92,a35160ba-474f-4969-91ec-1569e68269fa,Protein Powder,2025-04-16,1,4845
Instagram,Festival Boost,92,eaa6e6ae-4b85-4e3b-931c-c14e26667eed,Energy Bar,2025-04-11,2,8352
Instagram,Summer Fit,92,0ba2dc34-43cb-4d79-a291-fc41acc7cc0b,Omega 3,2025-03-05,3,2508
Instagram,Festival Boost,92,6427b4fa-8d1d-428b-9991-93d05c1a4a6d,Omega 3,2025-04-18,3,10194
Instagram,Winter Bulk,92,688c2b5d-ad96-4dce-b888-d1c912344865,Energy Bar,2025-06-11,3,8199
Instagram,Winter Bulk,92,ff4fa752-1529-4fa9-a3fb-a59a901650a3,Omega 3,2025-03-13,2,2610
Instagram,Wellness Week,92,ed4c5afc-01b8-4310-a0d2-88b119410461,Omega 3,2025-03-16,2,8554
Instagram,Winter Bulk,92,233fea52-8e6b-421f-86b8-96940ce7e8ca,Multivitamins,2025-04-28,1,4759
Instagram,Summer Fit,92,1252392b-ebfe-490c-a763-f131645f41d8,Protein Powder,2025-04-24,2,9972
Instagram,Festival Boost,92,4feed160-05b5-4c04-929a-db19a654d9df,Protein Powder,2025-05-21,1,597
Instagram,Festival Boost,92,a025e76d-65a9-4bf4-bb34-eab25b8e7718,Energy Bar,2025-07-07,3,4053
Instagram,Winter Bulk,92,a75b7df1-3650-4828-9b67-64d38747c1c6,Multivitamins,2025-04-27,1,2820
Instagram,Summer Fit,93,d5c29d19-635d-4a4c-bd82-f017d79a4b2b,Omega 3,2025-04-15,1,1253
Instagram,Summer Fit,93,ceed120d-0d03-483d-92bf-6457c3a7f2ab,Protein Powder,2025-03-17,3,6828
Instagram,Festival Boost,93,b827964c-feba-42ae-8124-0fd6b57f5389,Omega 3,2025-07-04,1,1564
Instagram,Wellness Week,93,1c619402-800d-422f-a9ab-4e1864f465d2,Energy Bar,2025-03-18,1,1408
Instagram,Summer Fit,93,e74241e2-2024-437f-b4b6-4c7c0a4d64b3,Creatine,2025-03-09,2,8650
Instagram,Winter Bulk,93,d28c594a-72b4-4b44-9002-2a9f1441c42d,Energy Bar,2025-04-27,2,7994
Twitter,Summer Fit,94,4b06690b-9b06-489a-813b-95c7e8dd0e1e,Creatine,2025-05-05,1,2771
Twitter,Summer Fit,94,1d4782af-000f-422a-9733-4986c846d68d,Energy Bar,2025-05-21,2,6450
Twitter,Festival Boost,94,4c0d0c18-3ac7-40cb-abf8-5e27f61dfdf3,Protein Powder,2025-03-26,2,3914
Twitter,Festival Boost,94,6b56c531-20d9-4128-90d4-d880db9b8402,Multivitamins,2025-07-04,2,4286
Twitter,Summer Fit,94,47c1a003-1018-4b3c-af92-3290dd99e2d4,Multivitamins,2025-05-31,3,13590
Twitter,Wellness Week,94,f2e91dcf-b142-429b-b2c0-b5a297a94d42,Omega 3,2025-01-20,3,12096
Twitter,Festival Boost,94,470ad47f-b2b1-49fe-acf0-21e5a58ea9db,Energy Bar,2025-06-21,3,4110
Twitter,Summer Fit,94,174569f2-3037-4fbb-8d70-5994ea387544,Protein Powder,2025-06-07,1,785
Twitter,Festival Boost,94,a6b376d0-569c-448c-a52f-e20c82c48846,Protein Powder,2025-06-18,3,7656
Twitter,Summer Fit,94,d8ab1869-827b-4d80-a45a-f7c840dc1f21,Protein Powder,2025-03-07,2,3438
YouTube,Winter Bulk,95,66dd418d-c6e9-474d-9964-2ea3924fa16d,Creatine,2025-04-19,2,3482
YouTube,Festival Boost,95,f626a30f-d447-45d2-9db4-9ffbd77d0c6d,Creatine,2025-03-12,3,1590
YouTube,Summer Fit,95,2ac2ab90-2037-4a87-8e83-8c26c3f7ba40,Omega 3,2025-04-15,2,7616
YouTube,Festival Boost,95,b68a5b41-797c-4f75-9f18-840cbf5a02c7,Creatine,2025-03-14,1,527
YouTube,Winter Bulk,95,4be90204-be39-47e9-828c-779901038b0b,Energy Bar,2025-04-29,1,4885
YouTube,Festival Boost,95,cc5b54ed-0988-49eb-96c5-40b5ddd93199,Protein Powder,2025-06-25,3,8940
YouTube,Winter Bulk,95,21b67378-5a2d-4bd6-a4ae-044d9df47d0e,Omega 3,2025-02-18,3,3726
YouTube,Festival Boost,95,3e045ab4-bf3e-4813-8525-a1a2986e537c,Energy Bar,2025-04-09,2,2318
YouTube,Wellness Week,95,8d50b2e5-3cfe-40fe-a937-d06948df6c3e,Omega 3,2025-04-02,3,6489
YouTube,Wellness Week,95,3df828f5-40a1-4364-b536-b7a8011ea9f1,Energy Bar,2025-05-15,1,3647
YouTube,Summer Fit,95,aa99402d-cdd0-49e3-b0ed-c2167d1b1501,Energy Bar,2025-04-03,3,11085
YouTube,Festival Boost,95,a251e1b1-c8a1-4553-9502-0fe842b92c31,Multivitamins,2025-04-01,2,2390
YouTube,Wellness Week,95,8d3b642e-7ded-4d6e-9210-c776aea27f8e,Protein Powder,2025-01-26,1,792
YouTube,Festival Boost,95,9a334d1c-1944-4123-b17c-246a11a79b6f,Creatine,2025-07-01,3,7359
YouTube,Winter Bulk,95,d67cbbcd-b882-465c-b39a-44175dbb9782,Creatine,2025-06-30,1,4928
YouTube,Summer Fit,95,fc77e89b-4fd3-45d9-b8dd-5a6a57ed85fb,Protein Powder,2025-06-10,3,12540
YouTube,Winter Bulk,95,e62220d3-2bbf-4230-ad7c-82aba5440688,Protein Powder,2025-01-26,2,1918
Instagram,Festival Boost,96,540b5701-b723-48e0-bc3d-803dcd891d44,Omega 3,2025-02-06,1,2234
Instagram,Summer Fit,96,71db6735-7703-4fd9-8cad-2da14bd4b28b,Protein Powder,2025-05-24,1,2408
Instagram,Festival Boost,96,2944262d-1e1c-4287-afd5-ceab2b13492a,Protein Powder,2025-04-03,3,4977
Instagram,Wellness Week,96,23a85833-a9af-460e-bb4c-f103e14115f3,Multivitamins,2025-03-06,2,1750
Instagram,Summer Fit,96,55c0b386-f569-4bbd-9a0e-f4420c35e9fe,Energy Bar,2025-03-17,1,1911
Instagram,Wellness Week,96,7fd6ecb1-d0c9-4489-b0fd-95536c481d6c,Omega 3,2025-03-13,1,4237
Instagram,Summer Fit,96,dd8428d1-856e-4aa7-8936-72352bb60925,Creatine,2025-03-09,1,1371
Instagram,Summer Fit,96,c7af64ef-59e6-422d-93a6-46413dce0eab,Multivitamins,2025-02-17,3,6918
Instagram,Festival Boost,96,3fa1e86a-6cf3-40f3-9245-672bb8b6fac8,Energy Bar,2025-07-10,2,6526
Instagram,Wellness Week,96,c1f3c1b9-5296-4add-9d29-4eba0a17d89d,Energy Bar,2025-03-04,1,4971
Instagram,Wellness Week,96,4b49dfe1-893c-4ae2-81f6-c1f0c9d1f356,Energy Bar,2025-03-08,1,873
Instagram,Winter Bulk,96,b7758b7a-35d9-4081-a7f3-7b31d75336f6,Multivitamins,2025-03-22,1,1489
Instagram,Winter Bulk,96,f3ee0c19-661a-41d9-8867-a0ad011a4102,Omega 3,2025-02-17,2,3752
Instagram,Wellness Week,96,f26b036f-e64a-4098-9661-e743dbca7ccf,Omega 3,2025-06-23,1,4093
Instagram,Summer Fit,96,010772dc-9d29-4184-8b96-ced3d835214c,Omega 3,2025-02-20,1,1592
Instagram,Summer Fit,96,5ba3f072-3890-4e34-a021-9f7081b37993,Creatine,2025-04-28,2,3584
Instagram,Summer Fit,96,8f5787ce-a482-4f72-965e-34747b9c48db,Multivitamins,2025-05-09,1,552
Twitter,Festival Boost,97,361f33e2-26e6-4183-a835-b749a3293086,Creatine,2025-05-17,3,8472
Twitter,Wellness Week,97,610b9b18-5d37-44fd-8956-e64bca18dac6,Multivitamins,2025-05-06,3,4617
